	adels_att	count
Pistole	104.92748260498047	69
nachlud	0.0838685855269432	1
halb	0.10609976202249527	39
hervorzukommen	0.18049146234989166	1
Schwindel	0.000642625498585403	1
drohte	0.28551867604255676	11
Bewusstsein	2.5307836532592773	8
nehmen	0.42679548263549805	96
drängte	0.23999445140361786	13
Unter	0.0008009604644030333	30
Aufbietung	0.00029745124629698694	1
Kraft	0.028691627085208893	22
ignorierte	9.128274917602539	7
Symptome	0.3030036985874176	1
ebenso	0.3473845422267914	35
Gefahr	2.042473793029785	35
erhob	1.16158926486969	27
beinahe	0.025394152849912643	35
gemächlich	0.24607747793197632	3
unablässig	18.559852600097656	2
feuerte	108.97586822509766	15
Erst	0.036776863038539886	39
Vorsprung	0.10333041846752167	7
hockte	0.00873270072042942	8
greifbar	11.477901458740234	2
nah	0.16874060034751892	8
wagte	0.1389903426170349	9
dieser	3.0857508182525635	278
Stück	0.09419404715299606	50
hervor	0.16485393047332764	57
schnellte	0.6467699408531189	7
guten	0.0708816647529602	44
Spruch	0.1030268669128418	4
mein	0.015821244567632675	217
Testament	1.3146580457687378	3
aufnehmen	0.873771071434021	10
meinem	0.1873023509979248	120
Ableben	0.2830275297164917	2
Vernünftigem	0.17823714017868042	1
zitiert	0.3686470687389374	1
werde	0.023194920271635056	187
Schluss	0.16174519062042236	14
unbedingt	1.6866235733032227	37
Thema	1.2436197996139526	26
wechseln	1.7102900743484497	4
Irgendwie	0.012777739204466343	11
Gefühl	117.2162857055664	68
genau	0.1683446764945984	204
wusste	0.31125181913375854	123
gesagt	0.01601579412817955	137
gemeint	0.07435029000043869	11
Vielleicht	0.056664835661649704	195
irgendwann	0.08916119486093521	16
Bemerkung	0.017872383818030357	10
überrumpeln	0.22027739882469177	5
können	0.012611092999577522	461
Wahrheit	0.16955038905143738	34
herausholen	0.06327837705612183	3
Irgendwann	0.004345611669123173	10
jetzt	0.12038666009902954	447
Uhr	329.51275634765625	95
„Müssen	5.094364643096924	1
bald	1.3809362649917603	63
anfangen	2.4924254417419434	22
„Es	1.4646852016448975	8
eins	0.8131757974624634	25
„Die	9.994726181030273	10
raus	0.2633313536643982	43
streichelte	24.932971954345703	4
r	0.042180098593235016	69
Brown	379.1217346191406	42
aufrecht	0.351913183927536	6
dasaß	0.07891029864549637	1
Geschehen	0.05997028946876526	7
beobachtete	0.2502744793891907	32
„Ich	4.895399570465088	18
kann	0.15136179327964783	446
Zwischenzeit	0.0041324300691485405	21
Handy	0.2376362681388855	54
klingelte	5.410135269165039	23
holte	0.13956385850906372	59
schaute	4331.45166015625	139
aufs	0.025246011093258858	39
Display	0.13091051578521729	6
Mutter	0.009518394246697426	61
„Sag	0.006788064260035753	1
rufst	0.002747141057625413	2
gleich	0.21852388978004456	161
zurück	0.06063263863325119	318
nämlich	2.3724265098571777	52
Sumotori	1953.8502197265625	18
riet	11.455419540405273	5
unaufgefordert	0.03675104305148125	1
Gemeinsam	0.019696738570928574	3
erklommen	0.36363720893859863	2
wackeligen	5.511556625366211	1
rstufen	0.14143700897693634	1
oben	0.07384535670280457	70
erblicken	2.7063193321228027	2
FBI	9.628730773925781	174
Bleiben	0.2797243595123291	9
sofort	0.29583653807640076	178
rief	0.026128098368644714	185
Flüchtende	0.08148922771215439	3
Reaktion	0.032246001064777374	24
spurteten	0.0015104213962331414	1
Unsere	0.5590619444847107	25
klackten	0.04390019178390503	1
metallenen	0.1222553551197052	1
Untergrund	0.34921348094940186	2
langsam	0.08182817697525024	76
näherten	0.05910441279411316	7
Dieser	0.23426449298858643	46
