	words	loglike
848	abhörsichere	0.06996553957010981
849	abhörsicheren	14.37169628600893
850	abhörspezialisten	
851	abhört	7.02714448326709
852	abhörte	0.04158084822298369
853	abhörtechnik	5.719874140072543
854	abhörten	1.848423552292231
855	abhörvorrichtungen	0.06996553957010981
856	abi	
857	abigail	2.3357872489352207
858	abigails	
859	abitur	41.572557902209766
860	abiturienten	0.0005455602060376805
861	abjagen	7.496852813145031
862	abkam	0.0965554865186854
863	abkanzeln	
864	abkapseln	
865	abkapselte	
866	abkassieren	19.871235588277205
867	abkassiert	22.629185194051704
868	abkaufen	4.285067540419819
869	abkauft	0.0005455602060376805
870	abkaufte	20.713029308501042
871	abkehr	0.46928446668270296
872	abkippen	
873	abklang	2.0158999824222548
874	abklangen	0.06996553957010981
875	abklappern	6.982679936027608
876	abklatsch	
877	abklatschen	
878	abklemmen	0.06996553957010981
879	abklingen	2.6095174887565626
880	abklingenden	0.0005455602060376805
881	abklingt	0.6272771753687194
882	abklopfen	2.7726353284383465
883	abklopfte	4.6718985128938115
884	abklären	0.014300800333407304
885	abknallen	66.36224431134191
886	abknicken	
887	abknickte	0.038504909070710636
888	abknöpfen	1.0994074257465691
889	abkommandiert	0.13503355303840903
890	abkommen	18.331261837605272
891	abkommens	8.475408460959688
892	abkoppeln	0.28401651268694983
893	abkratzen	3.924361725997784
894	abkratzt	1.848423552292231
895	abkömmlich	4.279336916350566
896	abkömmling	0.682525823095651
897	abkömmlinge	0.06751677651920451
898	abkühlen	0.1698754544395773
899	abkühlt	
900	abkühlte	0.16029437019738157
